model_id,item_id,label
ai21/jamba-instruct,mmlu:3571,0
ai21/jamba-instruct,mmlu:3660,1
ai21/jamba-instruct,mmlu:3691,0
ai21/jamba-instruct,mmlu:3844,1
ai21/jamba-instruct,mmlu:3853,1
ai21/jamba-instruct,mmlu:3943,1
ai21/jamba-instruct,mmlu:4190,1
ai21/jamba-instruct,mmlu:4201,0
ai21/jamba-instruct,mmlu:4215,1
ai21/jamba-instruct,mmlu:4333,1
ai21/jamba-instruct,mmlu:4367,0
ai21/jamba-instruct,mmlu:4671,0
ai21/jamba-instruct,mmlu:4688,1
ai21/jamba-instruct,mmlu:4960,1
ai21/jamba-instruct,mmlu:5337,1
ai21/jamba-instruct,mmlu:5459,1
ai21/jamba-instruct,mmlu:5491,0
ai21/jamba-instruct,mmlu:5508,1
ai21/jamba-instruct,mmlu:5612,1
ai21/jamba-instruct,mmlu:5813,0
ai21/jamba-instruct,mmlu:6105,1
ai21/jamba-instruct,mmlu:6201,1
ai21/jamba-instruct,mmlu:6208,1
ai21/jamba-instruct,mmlu:6329,0
ai21/jamba-instruct,mmlu:6425,1
ai21/jamba-instruct,mmlu:6496,1
ai21/jamba-instruct,mmlu:6611,1
ai21/jamba-instruct,mmlu:6690,0
ai21/jamba-instruct,mmlu:6734,0
ai21/jamba-instruct,mmlu:6843,1
ai21/jamba-instruct,mmlu:6851,0
ai21/jamba-instruct,mmlu:6908,1
ai21/jamba-instruct,mmlu:7050,1
ai21/jamba-instruct,mmlu:7076,1
ai21/jamba-instruct,mmlu:7224,0
ai21/jamba-instruct,mmlu:7310,0
ai21/jamba-instruct,mmlu:7481,1
ai21/jamba-instruct,mmlu:7729,0
ai21/jamba-instruct,mmlu:7781,0
ai21/jamba-instruct,mmlu:7889,0
ai21/jamba-instruct,mmlu:7895,1
ai21/jamba-instruct,mmlu:8358,1
ai21/jamba-instruct,mmlu:8394,1
ai21/jamba-instruct,mmlu:8624,1
ai21/jamba-instruct,mmlu:8686,1
ai21/jamba-instruct,mmlu:8701,1
ai21/jamba-instruct,mmlu:9022,1
ai21/jamba-instruct,mmlu:9232,1
ai21/jamba-instruct,mmlu:9245,0
ai21/jamba-instruct,mmlu:9411,1
ai21/jamba-instruct,mmlu:9718,1
ai21/jamba-instruct,mmlu:9819,1
ai21/jamba-instruct,mmlu:9826,1
ai21/jamba-instruct,mmlu:10070,1
ai21/jamba-instruct,mmlu:10146,1
ai21/jamba-instruct,mmlu:10199,1
ai21/jamba-instruct,mmlu:10306,0
ai21/jamba-instruct,mmlu:10307,1
ai21/jamba-instruct,mmlu:10354,0
ai21/jamba-instruct,mmlu:10606,1
ai21/jamba-instruct,mmlu:10671,1
ai21/jamba-instruct,mmlu:10895,1
ai21/jamba-instruct,mmlu:10935,0
ai21/jamba-instruct,mmlu:10968,1
ai21/jamba-instruct,mmlu:11082,1
ai21/jamba-instruct,mmlu:11135,0
ai21/jamba-instruct,mmlu:11777,1
ai21/jamba-instruct,mmlu:12051,0
ai21/jamba-instruct,mmlu:12124,0
ai21/jamba-instruct,mmlu:12293,0
ai21/jamba-instruct,mmlu:12539,1
ai21/jamba-instruct,mmlu:12586,0
ai21/jamba-instruct,mmlu:12592,0
ai21/jamba-instruct,mmlu:12687,0
ai21/jamba-instruct,mmlu:12810,1
ai21/jamba-instruct,mmlu:13183,0
google/gemma-7b,mmlu:8,1
google/gemma-7b,mmlu:218,1
google/gemma-7b,mmlu:487,0
google/gemma-7b,mmlu:772,0
google/gemma-7b,mmlu:1175,1
google/gemma-7b,mmlu:1236,0
google/gemma-7b,mmlu:1237,1
google/gemma-7b,mmlu:1373,1
google/gemma-7b,mmlu:1586,1
google/gemma-7b,mmlu:1659,0
google/gemma-7b,mmlu:1769,1
google/gemma-7b,mmlu:2122,1
google/gemma-7b,mmlu:2183,0
google/gemma-7b,mmlu:2400,0
google/gemma-7b,mmlu:2859,1
google/gemma-7b,mmlu:2924,1
google/gemma-7b,mmlu:2974,1
google/gemma-7b,mmlu:3090,1
google/gemma-7b,mmlu:3116,1
google/gemma-7b,mmlu:3193,0
google/gemma-7b,mmlu:3208,1
google/gemma-7b,mmlu:3251,0
google/gemma-7b,mmlu:3295,0
google/gemma-7b,mmlu:3469,0
google/gemma-7b,mmlu:3571,1
google/gemma-7b,mmlu:3660,1
google/gemma-7b,mmlu:3691,0
google/gemma-7b,mmlu:3844,1
google/gemma-7b,mmlu:3853,0
google/gemma-7b,mmlu:3943,0
google/gemma-7b,mmlu:4190,1
google/gemma-7b,mmlu:4201,0
google/gemma-7b,mmlu:4215,1
google/gemma-7b,mmlu:4333,1
google/gemma-7b,mmlu:4367,0
google/gemma-7b,mmlu:4671,1
google/gemma-7b,mmlu:4688,0
google/gemma-7b,mmlu:4960,1
google/gemma-7b,mmlu:5337,1
google/gemma-7b,mmlu:5459,1
google/gemma-7b,mmlu:5491,0
google/gemma-7b,mmlu:5508,1
google/gemma-7b,mmlu:5612,1
google/gemma-7b,mmlu:5813,1
google/gemma-7b,mmlu:6105,1
google/gemma-7b,mmlu:6201,1
google/gemma-7b,mmlu:6208,1
google/gemma-7b,mmlu:6329,1
google/gemma-7b,mmlu:6425,0
google/gemma-7b,mmlu:6496,1
google/gemma-7b,mmlu:6611,1
google/gemma-7b,mmlu:6690,1
google/gemma-7b,mmlu:6734,0
google/gemma-7b,mmlu:6843,1
google/gemma-7b,mmlu:6851,1
google/gemma-7b,mmlu:6908,1
google/gemma-7b,mmlu:7050,1
google/gemma-7b,mmlu:7076,1
google/gemma-7b,mmlu:7224,0
google/gemma-7b,mmlu:7310,0
google/gemma-7b,mmlu:7481,0
google/gemma-7b,mmlu:7729,0
google/gemma-7b,mmlu:7781,1
google/gemma-7b,mmlu:7889,0
google/gemma-7b,mmlu:7895,1
google/gemma-7b,mmlu:8358,1
google/gemma-7b,mmlu:8394,0
google/gemma-7b,mmlu:8624,1
google/gemma-7b,mmlu:8686,1
google/gemma-7b,mmlu:8701,1
google/gemma-7b,mmlu:9022,1
google/gemma-7b,mmlu:9232,1
google/gemma-7b,mmlu:9245,0
google/gemma-7b,mmlu:9411,1
google/gemma-7b,mmlu:9718,1
google/gemma-7b,mmlu:9819,1
google/gemma-7b,mmlu:9826,1
google/gemma-7b,mmlu:10070,1
google/gemma-7b,mmlu:10146,1
google/gemma-7b,mmlu:10199,1
google/gemma-7b,mmlu:10306,0
google/gemma-7b,mmlu:10307,1
google/gemma-7b,mmlu:10354,1
google/gemma-7b,mmlu:10606,1
google/gemma-7b,mmlu:10671,1
google/gemma-7b,mmlu:10895,1
google/gemma-7b,mmlu:10935,0
google/gemma-7b,mmlu:10968,1
google/gemma-7b,mmlu:11082,1
google/gemma-7b,mmlu:11135,1
google/gemma-7b,mmlu:11777,1
google/gemma-7b,mmlu:12051,0
google/gemma-7b,mmlu:12124,1
google/gemma-7b,mmlu:12293,0
google/gemma-7b,mmlu:12539,1
google/gemma-7b,mmlu:12586,0
google/gemma-7b,mmlu:12592,0
google/gemma-7b,mmlu:12687,0
google/gemma-7b,mmlu:12810,1
google/gemma-7b,mmlu:13183,0
mistralai/mistral-small-2402,mmlu:8,0
mistralai/mistral-small-2402,mmlu:218,0
mistralai/mistral-small-2402,mmlu:487,0
mistralai/mistral-small-2402,mmlu:772,1
mistralai/mistral-small-2402,mmlu:1175,0
mistralai/mistral-small-2402,mmlu:1236,0
mistralai/mistral-small-2402,mmlu:1237,1
mistralai/mistral-small-2402,mmlu:1373,0
mistralai/mistral-small-2402,mmlu:1586,1
mistralai/mistral-small-2402,mmlu:1659,0
mistralai/mistral-small-2402,mmlu:1769,1
mistralai/mistral-small-2402,mmlu:2122,1
mistralai/mistral-small-2402,mmlu:2183,0
mistralai/mistral-small-2402,mmlu:2400,1
mistralai/mistral-small-2402,mmlu:2859,1
mistralai/mistral-small-2402,mmlu:2924,0
mistralai/mistral-small-2402,mmlu:2974,1
mistralai/mistral-small-2402,mmlu:3090,1
mistralai/mistral-small-2402,mmlu:3116,0
mistralai/mistral-small-2402,mmlu:3193,1
mistralai/mistral-small-2402,mmlu:3208,1
mistralai/mistral-small-2402,mmlu:3251,0
mistralai/mistral-small-2402,mmlu:3295,0
mistralai/mistral-small-2402,mmlu:3469,1
mistralai/mistral-small-2402,mmlu:3571,0
mistralai/mistral-small-2402,mmlu:3660,0
mistralai/mistral-small-2402,mmlu:3691,0
mistralai/mistral-small-2402,mmlu:3844,1
mistralai/mistral-small-2402,mmlu:3853,0
mistralai/mistral-small-2402,mmlu:3943,0
mistralai/mistral-small-2402,mmlu:4190,1
mistralai/mistral-small-2402,mmlu:4201,1
mistralai/mistral-small-2402,mmlu:4215,1
mistralai/mistral-small-2402,mmlu:4333,1
mistralai/mistral-small-2402,mmlu:4367,0
mistralai/mistral-small-2402,mmlu:4671,1
mistralai/mistral-small-2402,mmlu:4688,1
mistralai/mistral-small-2402,mmlu:4960,1
mistralai/mistral-small-2402,mmlu:5337,1
mistralai/mistral-small-2402,mmlu:5459,1
mistralai/mistral-small-2402,mmlu:5491,0
mistralai/mistral-small-2402,mmlu:5508,1
mistralai/mistral-small-2402,mmlu:5612,1
mistralai/mistral-small-2402,mmlu:5813,1
mistralai/mistral-small-2402,mmlu:6105,1
mistralai/mistral-small-2402,mmlu:6201,1
mistralai/mistral-small-2402,mmlu:6208,1
mistralai/mistral-small-2402,mmlu:6329,0
mistralai/mistral-small-2402,mmlu:6425,1
mistralai/mistral-small-2402,mmlu:6496,1
mistralai/mistral-small-2402,mmlu:6611,1
mistralai/mistral-small-2402,mmlu:6690,1
mistralai/mistral-small-2402,mmlu:6734,1
mistralai/mistral-small-2402,mmlu:6843,1
mistralai/mistral-small-2402,mmlu:6851,1
mistralai/mistral-small-2402,mmlu:6908,1
mistralai/mistral-small-2402,mmlu:7050,1
mistralai/mistral-small-2402,mmlu:7076,1
mistralai/mistral-small-2402,mmlu:7224,0
mistralai/mistral-small-2402,mmlu:7310,0
mistralai/mistral-small-2402,mmlu:7481,1
mistralai/mistral-small-2402,mmlu:7729,0
mistralai/mistral-small-2402,mmlu:7781,1
mistralai/mistral-small-2402,mmlu:7889,0
mistralai/mistral-small-2402,mmlu:7895,1
mistralai/mistral-small-2402,mmlu:8358,1
mistralai/mistral-small-2402,mmlu:8394,0
mistralai/mistral-small-2402,mmlu:8624,1
mistralai/mistral-small-2402,mmlu:8686,1
mistralai/mistral-small-2402,mmlu:8701,1
mistralai/mistral-small-2402,mmlu:9022,1
mistralai/mistral-small-2402,mmlu:9232,1
mistralai/mistral-small-2402,mmlu:9245,1
mistralai/mistral-small-2402,mmlu:9411,1
mistralai/mistral-small-2402,mmlu:9718,1
mistralai/mistral-small-2402,mmlu:9819,1
mistralai/mistral-small-2402,mmlu:9826,1
mistralai/mistral-small-2402,mmlu:10070,0
mistralai/mistral-small-2402,mmlu:10146,1
mistralai/mistral-small-2402,mmlu:10199,1
mistralai/mistral-small-2402,mmlu:10306,0
mistralai/mistral-small-2402,mmlu:10307,1
mistralai/mistral-small-2402,mmlu:10354,1
mistralai/mistral-small-2402,mmlu:10606,1
mistralai/mistral-small-2402,mmlu:10671,1
mistralai/mistral-small-2402,mmlu:10895,1
mistralai/mistral-small-2402,mmlu:10935,0
mistralai/mistral-small-2402,mmlu:10968,1
mistralai/mistral-small-2402,mmlu:11082,1
mistralai/mistral-small-2402,mmlu:11135,0
mistralai/mistral-small-2402,mmlu:11777,1
mistralai/mistral-small-2402,mmlu:12051,0
mistralai/mistral-small-2402,mmlu:12124,0
mistralai/mistral-small-2402,mmlu:12293,0
mistralai/mistral-small-2402,mmlu:12539,1
mistralai/mistral-small-2402,mmlu:12586,0
mistralai/mistral-small-2402,mmlu:12592,0
mistralai/mistral-small-2402,mmlu:12687,0
mistralai/mistral-small-2402,mmlu:12810,1
mistralai/mistral-small-2402,mmlu:13183,0
google/text-bison@001,mmlu:8,1
google/text-bison@001,mmlu:218,1
google/text-bison@001,mmlu:487,0
google/text-bison@001,mmlu:772,1
google/text-bison@001,mmlu:1175,0
google/text-bison@001,mmlu:1236,0
google/text-bison@001,mmlu:1237,1
google/text-bison@001,mmlu:1373,0
google/text-bison@001,mmlu:1586,1
google/text-bison@001,mmlu:1659,0
google/text-bison@001,mmlu:1769,1
google/text-bison@001,mmlu:2122,1
google/text-bison@001,mmlu:2183,1
google/text-bison@001,mmlu:2400,1
google/text-bison@001,mmlu:2859,1
google/text-bison@001,mmlu:2924,1
google/text-bison@001,mmlu:2974,1
google/text-bison@001,mmlu:3090,1
google/text-bison@001,mmlu:3116,1
google/text-bison@001,mmlu:3193,0
google/text-bison@001,mmlu:3208,1
google/text-bison@001,mmlu:3251,0
google/text-bison@001,mmlu:3295,0
google/text-bison@001,mmlu:3469,0
google/text-bison@001,mmlu:3571,0
google/text-bison@001,mmlu:3660,0
google/text-bison@001,mmlu:3691,1
google/text-bison@001,mmlu:3844,1
google/text-bison@001,mmlu:3853,1
google/text-bison@001,mmlu:3943,1
google/text-bison@001,mmlu:4190,1
google/text-bison@001,mmlu:4201,1
google/text-bison@001,mmlu:4215,1
google/text-bison@001,mmlu:4333,1
google/text-bison@001,mmlu:4367,1
google/text-bison@001,mmlu:4671,0
google/text-bison@001,mmlu:4688,0
google/text-bison@001,mmlu:4960,1
google/text-bison@001,mmlu:5337,1
google/text-bison@001,mmlu:5459,1
google/text-bison@001,mmlu:5491,0
google/text-bison@001,mmlu:5508,0
google/text-bison@001,mmlu:5612,1
google/text-bison@001,mmlu:5813,1
google/text-bison@001,mmlu:6105,1
google/text-bison@001,mmlu:6201,1
google/text-bison@001,mmlu:6208,1
google/text-bison@001,mmlu:6329,0
google/text-bison@001,mmlu:6425,1
google/text-bison@001,mmlu:6496,1
google/text-bison@001,mmlu:6611,1
google/text-bison@001,mmlu:6690,0
google/text-bison@001,mmlu:6734,0
google/text-bison@001,mmlu:6843,1
google/text-bison@001,mmlu:6851,1
google/text-bison@001,mmlu:6908,1
google/text-bison@001,mmlu:7050,1
google/text-bison@001,mmlu:7076,0
google/text-bison@001,mmlu:7224,1
google/text-bison@001,mmlu:7310,1
google/text-bison@001,mmlu:7481,1
google/text-bison@001,mmlu:7729,0
google/text-bison@001,mmlu:7781,1
google/text-bison@001,mmlu:7889,0
google/text-bison@001,mmlu:7895,1
google/text-bison@001,mmlu:8358,1
google/text-bison@001,mmlu:8394,0
google/text-bison@001,mmlu:8624,1
google/text-bison@001,mmlu:8686,1
google/text-bison@001,mmlu:8701,1
google/text-bison@001,mmlu:9022,1
google/text-bison@001,mmlu:9232,1
google/text-bison@001,mmlu:9245,1
google/text-bison@001,mmlu:9411,1
google/text-bison@001,mmlu:9718,1
google/text-bison@001,mmlu:9819,1
google/text-bison@001,mmlu:9826,1
google/text-bison@001,mmlu:10070,1
google/text-bison@001,mmlu:10146,1
google/text-bison@001,mmlu:10199,1
google/text-bison@001,mmlu:10306,0
google/text-bison@001,mmlu:10307,1
google/text-bison@001,mmlu:10354,1
google/text-bison@001,mmlu:10606,1
google/text-bison@001,mmlu:10671,1
google/text-bison@001,mmlu:10895,1
google/text-bison@001,mmlu:10935,0
google/text-bison@001,mmlu:10968,1
google/text-bison@001,mmlu:11082,1
google/text-bison@001,mmlu:11135,0
google/text-bison@001,mmlu:11777,1
google/text-bison@001,mmlu:12051,0
google/text-bison@001,mmlu:12124,1
google/text-bison@001,mmlu:12293,0
google/text-bison@001,mmlu:12539,1
google/text-bison@001,mmlu:12586,0
google/text-bison@001,mmlu:12592,0
google/text-bison@001,mmlu:12687,0
google/text-bison@001,mmlu:12810,1
google/text-bison@001,mmlu:13183,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:8,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:218,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:487,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:772,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:1175,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:1236,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:1237,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:1373,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:1586,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:1659,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:1769,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:2122,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:2183,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:2400,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:2859,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:2924,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:2974,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3090,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3116,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:3193,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3208,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3251,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3295,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3469,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3571,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3660,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3691,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3844,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3853,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:3943,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:4190,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:4201,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:4215,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:4333,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:4367,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:4671,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:4688,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:4960,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:5337,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:5459,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:5491,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:5508,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:5612,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:5813,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:6105,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6201,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6208,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6329,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6425,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:6496,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6611,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6690,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:6734,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:6843,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6851,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:6908,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7050,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7076,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7224,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:7310,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7481,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7729,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:7781,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7889,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:7895,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:8358,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:8394,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:8624,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:8686,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:8701,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9022,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9232,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9245,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9411,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9718,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9819,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:9826,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10070,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10146,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10199,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10306,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:10307,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10354,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:10606,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10671,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10895,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:10935,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:10968,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:11082,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:11135,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:11777,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:12051,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:12124,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:12293,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:12539,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:12586,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:12592,0
deepseek-ai/deepseek-llm-67b-chat,mmlu:12687,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:12810,1
deepseek-ai/deepseek-llm-67b-chat,mmlu:13183,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:8,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:218,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:487,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:772,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:1175,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:1236,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:1237,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:1373,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:1586,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:1659,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:1769,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:2122,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:2183,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:2400,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:2859,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:2924,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:2974,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3090,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3116,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:3193,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3208,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:3251,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:3295,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3469,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:3571,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:3660,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3691,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:3844,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3853,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:3943,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:4190,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:4201,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:4215,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:4333,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:4367,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:4671,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:4688,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:4960,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:5337,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:5459,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:5491,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:5508,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:5612,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:5813,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:6105,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6201,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6208,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6329,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:6425,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6496,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6611,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6690,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:6734,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:6843,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6851,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:6908,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:7050,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:7076,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:7224,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:7310,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:7481,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:7729,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:7781,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:7889,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:7895,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:8358,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:8394,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:8624,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:8686,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:8701,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:9022,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:9232,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:9245,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:9411,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:9718,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:9819,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:9826,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10070,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:10146,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10199,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10306,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10307,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10354,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10606,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10671,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10895,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10935,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:10968,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:11082,1
mistralai/mixtral-8x7b-32kseqlen,mmlu:11135,0
mistralai/mixtral-8x7b-32kseqlen,mmlu:11777,1
