model_id,item_id,response
meta/llama-2-70b,mmlu:3290,0
meta/llama-2-70b,mmlu:3334,1
meta/llama-2-70b,mmlu:3341,0
meta/llama-2-70b,mmlu:3366,1
meta/llama-2-70b,mmlu:3386,1
meta/llama-2-70b,mmlu:3393,0
meta/llama-2-70b,mmlu:3413,1
meta/llama-2-70b,mmlu:3445,1
meta/llama-2-70b,mmlu:3576,0
meta/llama-2-70b,mmlu:3599,0
meta/llama-2-70b,mmlu:3623,1
meta/llama-2-70b,mmlu:3693,0
meta/llama-2-70b,mmlu:3694,0
meta/llama-2-70b,mmlu:3706,0
meta/llama-2-70b,mmlu:3724,0
meta/llama-2-70b,mmlu:3751,1
meta/llama-2-70b,mmlu:3827,1
meta/llama-2-70b,mmlu:3846,1
meta/llama-2-70b,mmlu:3852,0
meta/llama-2-70b,mmlu:3889,0
meta/llama-2-70b,mmlu:3912,1
meta/llama-2-70b,mmlu:3941,1
meta/llama-2-70b,mmlu:4004,1
meta/llama-2-70b,mmlu:4010,0
meta/llama-2-70b,mmlu:4026,1
meta/llama-2-70b,mmlu:4043,1
meta/llama-2-70b,mmlu:4110,1
meta/llama-2-70b,mmlu:4118,0
meta/llama-2-70b,mmlu:4125,1
meta/llama-2-70b,mmlu:4194,1
meta/llama-2-70b,mmlu:4217,0
meta/llama-2-70b,mmlu:4297,0
meta/llama-2-70b,mmlu:4337,0
meta/llama-2-70b,mmlu:4342,1
meta/llama-2-70b,mmlu:4374,1
meta/llama-2-70b,mmlu:4382,1
meta/llama-2-70b,mmlu:4385,1
meta/llama-2-70b,mmlu:4401,0
meta/llama-2-70b,mmlu:4417,0
meta/llama-2-70b,mmlu:4454,0
meta/llama-2-70b,mmlu:4602,1
meta/llama-2-70b,mmlu:4609,0
meta/llama-2-70b,mmlu:4639,1
meta/llama-2-70b,mmlu:4640,1
meta/llama-2-70b,mmlu:4691,1
meta/llama-2-70b,mmlu:4696,0
meta/llama-2-70b,mmlu:4705,0
meta/llama-2-70b,mmlu:4750,0
meta/llama-2-70b,mmlu:4786,1
meta/llama-2-70b,mmlu:4830,1
meta/llama-2-70b,mmlu:4838,0
meta/llama-2-70b,mmlu:4842,1
meta/llama-2-70b,mmlu:4847,0
meta/llama-2-70b,mmlu:4896,1
meta/llama-2-70b,mmlu:4965,0
meta/llama-2-70b,mmlu:4983,0
meta/llama-2-70b,mmlu:5008,0
meta/llama-2-70b,mmlu:5045,0
meta/llama-2-70b,mmlu:5061,0
meta/llama-2-70b,mmlu:5113,0
meta/llama-2-70b,mmlu:5125,0
meta/llama-2-70b,mmlu:5151,0
meta/llama-2-70b,mmlu:5206,0
meta/llama-2-70b,mmlu:5220,1
meta/llama-2-70b,mmlu:5270,1
meta/llama-2-70b,mmlu:5277,1
meta/llama-2-70b,mmlu:5278,1
meta/llama-2-70b,mmlu:5359,0
meta/llama-2-70b,mmlu:5372,1
meta/llama-2-70b,mmlu:5414,0
meta/llama-2-70b,mmlu:5424,1
meta/llama-2-70b,mmlu:5507,1
meta/llama-2-70b,mmlu:5547,0
meta/llama-2-70b,mmlu:5609,1
meta/llama-2-70b,mmlu:5620,0
meta/llama-2-70b,mmlu:5653,1
meta/llama-2-70b,mmlu:5688,1
meta/llama-2-70b,mmlu:5702,0
meta/llama-2-70b,mmlu:5781,1
meta/llama-2-70b,mmlu:5792,1
meta/llama-2-70b,mmlu:5803,1
meta/llama-2-70b,mmlu:5821,1
meta/llama-2-70b,mmlu:5862,1
meta/llama-2-70b,mmlu:5903,1
meta/llama-2-70b,mmlu:5905,1
meta/llama-2-70b,mmlu:5931,1
meta/llama-2-70b,mmlu:5933,0
meta/llama-2-70b,mmlu:5936,1
meta/llama-2-70b,mmlu:5948,1
meta/llama-2-70b,mmlu:6006,0
meta/llama-2-70b,mmlu:6041,1
meta/llama-2-70b,mmlu:6104,1
meta/llama-2-70b,mmlu:6216,1
meta/llama-2-70b,mmlu:6237,0
meta/llama-2-70b,mmlu:6323,0
meta/llama-2-70b,mmlu:6350,1
meta/llama-2-70b,mmlu:6366,1
meta/llama-2-70b,mmlu:6454,1
meta/llama-2-70b,mmlu:6462,1
meta/llama-2-70b,mmlu:6647,0
meta/llama-2-70b,mmlu:6654,1
meta/llama-2-70b,mmlu:6703,0
meta/llama-2-70b,mmlu:6730,0
meta/llama-2-70b,mmlu:6743,1
meta/llama-2-70b,mmlu:6790,0
meta/llama-2-70b,mmlu:6802,0
meta/llama-2-70b,mmlu:6817,1
meta/llama-2-70b,mmlu:6827,1
meta/llama-2-70b,mmlu:6834,1
meta/llama-2-70b,mmlu:6856,0
meta/llama-2-70b,mmlu:6860,1
meta/llama-2-70b,mmlu:6862,0
meta/llama-2-70b,mmlu:6896,1
meta/llama-2-70b,mmlu:6923,1
meta/llama-2-70b,mmlu:6959,1
meta/llama-2-70b,mmlu:7220,1
meta/llama-2-70b,mmlu:7292,0
meta/llama-2-70b,mmlu:7293,1
meta/llama-2-70b,mmlu:7377,0
meta/llama-2-70b,mmlu:7386,0
meta/llama-2-70b,mmlu:7403,0
meta/llama-2-70b,mmlu:7440,1
meta/llama-2-70b,mmlu:7572,1
meta/llama-2-70b,mmlu:7573,1
meta/llama-2-70b,mmlu:7596,1
meta/llama-2-70b,mmlu:7645,0
meta/llama-2-70b,mmlu:7696,0
meta/llama-2-70b,mmlu:7719,1
meta/llama-2-70b,mmlu:7732,0
meta/llama-2-70b,mmlu:7733,0
meta/llama-2-70b,mmlu:7753,0
meta/llama-2-70b,mmlu:7796,0
meta/llama-2-70b,mmlu:7799,1
meta/llama-2-70b,mmlu:7821,1
meta/llama-2-70b,mmlu:7828,0
meta/llama-2-70b,mmlu:7837,1
meta/llama-2-70b,mmlu:7853,0
meta/llama-2-70b,mmlu:7868,1
meta/llama-2-70b,mmlu:7897,1
meta/llama-2-70b,mmlu:7940,1
meta/llama-2-70b,mmlu:7968,1
meta/llama-2-70b,mmlu:7989,1
meta/llama-2-70b,mmlu:8011,1
meta/llama-2-70b,mmlu:8029,1
meta/llama-2-70b,mmlu:8129,0
meta/llama-2-70b,mmlu:8153,1
meta/llama-2-70b,mmlu:8287,1
meta/llama-2-70b,mmlu:8288,1
meta/llama-2-70b,mmlu:8297,1
meta/llama-2-70b,mmlu:8390,1
meta/llama-2-70b,mmlu:8430,0
meta/llama-2-70b,mmlu:8451,1
meta/llama-2-70b,mmlu:8456,0
meta/llama-2-70b,mmlu:8500,1
meta/llama-2-70b,mmlu:8511,1
meta/llama-2-70b,mmlu:8514,1
meta/llama-2-70b,mmlu:8515,1
meta/llama-2-70b,mmlu:8532,0
meta/llama-2-70b,mmlu:8545,1
meta/llama-2-70b,mmlu:8581,1
meta/llama-2-70b,mmlu:8631,1
meta/llama-2-70b,mmlu:8651,1
meta/llama-2-70b,mmlu:8753,1
meta/llama-2-70b,mmlu:8771,0
meta/llama-2-70b,mmlu:8791,1
meta/llama-2-70b,mmlu:8805,1
meta/llama-2-70b,mmlu:8828,0
meta/llama-2-70b,mmlu:8889,1
meta/llama-2-70b,mmlu:8890,1
meta/llama-2-70b,mmlu:8908,0
meta/llama-2-70b,mmlu:8965,1
meta/llama-2-70b,mmlu:8970,0
meta/llama-2-70b,mmlu:8978,1
meta/llama-2-70b,mmlu:8992,1
meta/llama-2-70b,mmlu:9019,1
meta/llama-2-70b,mmlu:9053,0
meta/llama-2-70b,mmlu:9090,1
meta/llama-2-70b,mmlu:9107,1
meta/llama-2-70b,mmlu:9136,1
meta/llama-2-70b,mmlu:9142,1
meta/llama-2-70b,mmlu:9169,0
meta/llama-2-70b,mmlu:9197,1
meta/llama-2-70b,mmlu:9205,1
meta/llama-2-70b,mmlu:9306,1
meta/llama-2-70b,mmlu:9316,1
meta/llama-2-70b,mmlu:9341,1
meta/llama-2-70b,mmlu:9404,1
meta/llama-2-70b,mmlu:9441,1
meta/llama-2-70b,mmlu:9443,1
meta/llama-2-70b,mmlu:9469,1
meta/llama-2-70b,mmlu:9473,1
meta/llama-2-70b,mmlu:9515,1
meta/llama-2-70b,mmlu:9537,0
meta/llama-2-70b,mmlu:9593,1
meta/llama-2-70b,mmlu:9613,1
meta/llama-2-70b,mmlu:9635,1
meta/llama-2-70b,mmlu:9646,1
meta/llama-2-70b,mmlu:9697,0
meta/llama-2-70b,mmlu:9703,0
meta/llama-2-70b,mmlu:9709,0
meta/llama-2-70b,mmlu:9713,0
meta/llama-2-70b,mmlu:9728,1
meta/llama-2-70b,mmlu:9782,1
meta/llama-2-70b,mmlu:9809,1
meta/llama-2-70b,mmlu:9898,1
meta/llama-2-70b,mmlu:9919,1
meta/llama-2-70b,mmlu:9934,1
meta/llama-2-70b,mmlu:9946,1
meta/llama-2-70b,mmlu:9972,1
meta/llama-2-70b,mmlu:10031,1
meta/llama-2-70b,mmlu:10100,1
meta/llama-2-70b,mmlu:10141,0
meta/llama-2-70b,mmlu:10166,1
meta/llama-2-70b,mmlu:10190,1
meta/llama-2-70b,mmlu:10216,1
meta/llama-2-70b,mmlu:10228,1
meta/llama-2-70b,mmlu:10288,0
meta/llama-2-70b,mmlu:10292,1
meta/llama-2-70b,mmlu:10332,0
meta/llama-2-70b,mmlu:10366,0
meta/llama-2-70b,mmlu:10370,1
meta/llama-2-70b,mmlu:10398,0
meta/llama-2-70b,mmlu:10464,0
meta/llama-2-70b,mmlu:10550,0
meta/llama-2-70b,mmlu:10581,1
meta/llama-2-70b,mmlu:10610,1
meta/llama-2-70b,mmlu:10619,0
meta/llama-2-70b,mmlu:10668,1
meta/llama-2-70b,mmlu:10711,1
meta/llama-2-70b,mmlu:10728,1
meta/llama-2-70b,mmlu:10730,1
meta/llama-2-70b,mmlu:10736,1
meta/llama-2-70b,mmlu:10803,0
meta/llama-2-70b,mmlu:10842,1
meta/llama-2-70b,mmlu:10932,1
meta/llama-2-70b,mmlu:11004,1
meta/llama-2-70b,mmlu:11013,1
meta/llama-2-70b,mmlu:11049,1
meta/llama-2-70b,mmlu:11076,0
meta/llama-2-70b,mmlu:11077,1
meta/llama-2-70b,mmlu:11079,1
meta/llama-2-70b,mmlu:11095,0
meta/llama-2-70b,mmlu:11266,0
meta/llama-2-70b,mmlu:11267,1
meta/llama-2-70b,mmlu:11269,0
meta/llama-2-70b,mmlu:11282,1
meta/llama-2-70b,mmlu:11321,1
meta/llama-2-70b,mmlu:11339,1
meta/llama-2-70b,mmlu:11409,0
meta/llama-2-70b,mmlu:11457,1
meta/llama-2-70b,mmlu:11469,0
meta/llama-2-70b,mmlu:11489,1
meta/llama-2-70b,mmlu:11536,1
meta/llama-2-70b,mmlu:11562,1
meta/llama-2-70b,mmlu:11580,1
meta/llama-2-70b,mmlu:11591,1
meta/llama-2-70b,mmlu:11602,1
meta/llama-2-70b,mmlu:11634,1
meta/llama-2-70b,mmlu:11655,1
meta/llama-2-70b,mmlu:11658,0
meta/llama-2-70b,mmlu:11675,1
meta/llama-2-70b,mmlu:11685,1
meta/llama-2-70b,mmlu:11717,1
meta/llama-2-70b,mmlu:11763,1
meta/llama-2-70b,mmlu:11877,1
meta/llama-2-70b,mmlu:11940,1
meta/llama-2-70b,mmlu:11973,1
meta/llama-2-70b,mmlu:11975,1
meta/llama-2-70b,mmlu:11987,1
meta/llama-2-70b,mmlu:12004,1
meta/llama-2-70b,mmlu:12058,1
meta/llama-2-70b,mmlu:12089,1
meta/llama-2-70b,mmlu:12096,1
meta/llama-2-70b,mmlu:12121,1
meta/llama-2-70b,mmlu:12123,0
meta/llama-2-70b,mmlu:12146,1
meta/llama-2-70b,mmlu:12158,1
meta/llama-2-70b,mmlu:12170,1
meta/llama-2-70b,mmlu:12226,0
meta/llama-2-70b,mmlu:12257,0
meta/llama-2-70b,mmlu:12281,1
meta/llama-2-70b,mmlu:12313,0
meta/llama-2-70b,mmlu:12372,1
meta/llama-2-70b,mmlu:12380,1
meta/llama-2-70b,mmlu:12430,1
meta/llama-2-70b,mmlu:12442,1
meta/llama-2-70b,mmlu:12476,0
meta/llama-2-70b,mmlu:12500,1
meta/llama-2-70b,mmlu:12532,1
meta/llama-2-70b,mmlu:12537,1
meta/llama-2-70b,mmlu:12551,1
meta/llama-2-70b,mmlu:12569,1
meta/llama-2-70b,mmlu:12580,1
meta/llama-2-70b,mmlu:12654,1
meta/llama-2-70b,mmlu:12703,1
meta/llama-2-70b,mmlu:12723,1
meta/llama-2-70b,mmlu:12780,1
meta/llama-2-70b,mmlu:12793,1
meta/llama-2-70b,mmlu:12805,0
meta/llama-2-70b,mmlu:12813,1
meta/llama-2-70b,mmlu:12816,1
meta/llama-2-70b,mmlu:12826,1
meta/llama-2-70b,mmlu:12889,1
meta/llama-2-70b,mmlu:13020,1
meta/llama-2-70b,mmlu:13023,1
meta/llama-2-70b,mmlu:13062,1
meta/llama-2-70b,mmlu:13080,0
meta/llama-2-70b,mmlu:13150,1
mistralai/open-mistral-nemo-2407,mmlu:35,1
mistralai/open-mistral-nemo-2407,mmlu:47,0
mistralai/open-mistral-nemo-2407,mmlu:63,0
mistralai/open-mistral-nemo-2407,mmlu:70,1
mistralai/open-mistral-nemo-2407,mmlu:99,1
mistralai/open-mistral-nemo-2407,mmlu:168,1
mistralai/open-mistral-nemo-2407,mmlu:181,1
mistralai/open-mistral-nemo-2407,mmlu:304,1
mistralai/open-mistral-nemo-2407,mmlu:311,1
mistralai/open-mistral-nemo-2407,mmlu:353,1
mistralai/open-mistral-nemo-2407,mmlu:360,1
mistralai/open-mistral-nemo-2407,mmlu:379,1
mistralai/open-mistral-nemo-2407,mmlu:385,0
mistralai/open-mistral-nemo-2407,mmlu:399,1
mistralai/open-mistral-nemo-2407,mmlu:410,1
mistralai/open-mistral-nemo-2407,mmlu:450,1
mistralai/open-mistral-nemo-2407,mmlu:455,0
mistralai/open-mistral-nemo-2407,mmlu:457,0
mistralai/open-mistral-nemo-2407,mmlu:518,0
mistralai/open-mistral-nemo-2407,mmlu:533,0
mistralai/open-mistral-nemo-2407,mmlu:542,0
mistralai/open-mistral-nemo-2407,mmlu:624,0
mistralai/open-mistral-nemo-2407,mmlu:704,1
mistralai/open-mistral-nemo-2407,mmlu:720,1
mistralai/open-mistral-nemo-2407,mmlu:811,1
mistralai/open-mistral-nemo-2407,mmlu:937,0
mistralai/open-mistral-nemo-2407,mmlu:978,1
mistralai/open-mistral-nemo-2407,mmlu:993,0
mistralai/open-mistral-nemo-2407,mmlu:1002,0
mistralai/open-mistral-nemo-2407,mmlu:1010,0
mistralai/open-mistral-nemo-2407,mmlu:1022,1
mistralai/open-mistral-nemo-2407,mmlu:1061,0
mistralai/open-mistral-nemo-2407,mmlu:1078,0
mistralai/open-mistral-nemo-2407,mmlu:1086,1
mistralai/open-mistral-nemo-2407,mmlu:1107,1
mistralai/open-mistral-nemo-2407,mmlu:1142,1
mistralai/open-mistral-nemo-2407,mmlu:1346,0
mistralai/open-mistral-nemo-2407,mmlu:1351,1
mistralai/open-mistral-nemo-2407,mmlu:1355,0
mistralai/open-mistral-nemo-2407,mmlu:1385,0
mistralai/open-mistral-nemo-2407,mmlu:1418,1
mistralai/open-mistral-nemo-2407,mmlu:1430,0
mistralai/open-mistral-nemo-2407,mmlu:1491,1
mistralai/open-mistral-nemo-2407,mmlu:1493,1
mistralai/open-mistral-nemo-2407,mmlu:1508,0
mistralai/open-mistral-nemo-2407,mmlu:1562,1
mistralai/open-mistral-nemo-2407,mmlu:1611,0
mistralai/open-mistral-nemo-2407,mmlu:1626,0
mistralai/open-mistral-nemo-2407,mmlu:1684,1
mistralai/open-mistral-nemo-2407,mmlu:1705,0
mistralai/open-mistral-nemo-2407,mmlu:1795,0
mistralai/open-mistral-nemo-2407,mmlu:1807,0
mistralai/open-mistral-nemo-2407,mmlu:1880,0
mistralai/open-mistral-nemo-2407,mmlu:1957,1
mistralai/open-mistral-nemo-2407,mmlu:1983,1
mistralai/open-mistral-nemo-2407,mmlu:2021,0
mistralai/open-mistral-nemo-2407,mmlu:2057,1
mistralai/open-mistral-nemo-2407,mmlu:2095,0
mistralai/open-mistral-nemo-2407,mmlu:2145,1
mistralai/open-mistral-nemo-2407,mmlu:2227,1
mistralai/open-mistral-nemo-2407,mmlu:2236,1
mistralai/open-mistral-nemo-2407,mmlu:2238,0
mistralai/open-mistral-nemo-2407,mmlu:2254,1
mistralai/open-mistral-nemo-2407,mmlu:2264,1
mistralai/open-mistral-nemo-2407,mmlu:2271,0
mistralai/open-mistral-nemo-2407,mmlu:2301,1
mistralai/open-mistral-nemo-2407,mmlu:2319,1
mistralai/open-mistral-nemo-2407,mmlu:2320,1
mistralai/open-mistral-nemo-2407,mmlu:2344,1
mistralai/open-mistral-nemo-2407,mmlu:2407,0
mistralai/open-mistral-nemo-2407,mmlu:2417,1
mistralai/open-mistral-nemo-2407,mmlu:2459,1
mistralai/open-mistral-nemo-2407,mmlu:2478,0
mistralai/open-mistral-nemo-2407,mmlu:2495,0
mistralai/open-mistral-nemo-2407,mmlu:2611,1
mistralai/open-mistral-nemo-2407,mmlu:2631,0
mistralai/open-mistral-nemo-2407,mmlu:2673,1
mistralai/open-mistral-nemo-2407,mmlu:2677,1
mistralai/open-mistral-nemo-2407,mmlu:2701,1
mistralai/open-mistral-nemo-2407,mmlu:2769,1
mistralai/open-mistral-nemo-2407,mmlu:2777,1
mistralai/open-mistral-nemo-2407,mmlu:2874,1
mistralai/open-mistral-nemo-2407,mmlu:2899,0
mistralai/open-mistral-nemo-2407,mmlu:2900,0
mistralai/open-mistral-nemo-2407,mmlu:2968,1
mistralai/open-mistral-nemo-2407,mmlu:2991,1
mistralai/open-mistral-nemo-2407,mmlu:2992,0
mistralai/open-mistral-nemo-2407,mmlu:2993,1
mistralai/open-mistral-nemo-2407,mmlu:3016,1
mistralai/open-mistral-nemo-2407,mmlu:3063,0
mistralai/open-mistral-nemo-2407,mmlu:3079,0
mistralai/open-mistral-nemo-2407,mmlu:3166,0
mistralai/open-mistral-nemo-2407,mmlu:3290,0
mistralai/open-mistral-nemo-2407,mmlu:3334,0
mistralai/open-mistral-nemo-2407,mmlu:3341,0
mistralai/open-mistral-nemo-2407,mmlu:3366,1
mistralai/open-mistral-nemo-2407,mmlu:3386,1
mistralai/open-mistral-nemo-2407,mmlu:3393,0
mistralai/open-mistral-nemo-2407,mmlu:3413,0
mistralai/open-mistral-nemo-2407,mmlu:3445,0
mistralai/open-mistral-nemo-2407,mmlu:3576,0
mistralai/open-mistral-nemo-2407,mmlu:3599,0
mistralai/open-mistral-nemo-2407,mmlu:3623,1
mistralai/open-mistral-nemo-2407,mmlu:3693,0
mistralai/open-mistral-nemo-2407,mmlu:3694,0
mistralai/open-mistral-nemo-2407,mmlu:3706,0
mistralai/open-mistral-nemo-2407,mmlu:3724,1
mistralai/open-mistral-nemo-2407,mmlu:3751,1
mistralai/open-mistral-nemo-2407,mmlu:3827,1
mistralai/open-mistral-nemo-2407,mmlu:3846,1
mistralai/open-mistral-nemo-2407,mmlu:3852,0
mistralai/open-mistral-nemo-2407,mmlu:3889,0
mistralai/open-mistral-nemo-2407,mmlu:3912,1
mistralai/open-mistral-nemo-2407,mmlu:3941,1
mistralai/open-mistral-nemo-2407,mmlu:4004,0
mistralai/open-mistral-nemo-2407,mmlu:4010,0
mistralai/open-mistral-nemo-2407,mmlu:4026,0
mistralai/open-mistral-nemo-2407,mmlu:4043,1
mistralai/open-mistral-nemo-2407,mmlu:4110,1
mistralai/open-mistral-nemo-2407,mmlu:4118,1
mistralai/open-mistral-nemo-2407,mmlu:4125,1
mistralai/open-mistral-nemo-2407,mmlu:4194,1
mistralai/open-mistral-nemo-2407,mmlu:4217,1
mistralai/open-mistral-nemo-2407,mmlu:4297,0
mistralai/open-mistral-nemo-2407,mmlu:4337,0
mistralai/open-mistral-nemo-2407,mmlu:4342,1
mistralai/open-mistral-nemo-2407,mmlu:4374,1
mistralai/open-mistral-nemo-2407,mmlu:4382,0
mistralai/open-mistral-nemo-2407,mmlu:4385,1
mistralai/open-mistral-nemo-2407,mmlu:4401,0
mistralai/open-mistral-nemo-2407,mmlu:4417,1
mistralai/open-mistral-nemo-2407,mmlu:4454,1
mistralai/open-mistral-nemo-2407,mmlu:4602,0
mistralai/open-mistral-nemo-2407,mmlu:4609,0
mistralai/open-mistral-nemo-2407,mmlu:4639,0
mistralai/open-mistral-nemo-2407,mmlu:4640,0
mistralai/open-mistral-nemo-2407,mmlu:4691,0
mistralai/open-mistral-nemo-2407,mmlu:4696,0
mistralai/open-mistral-nemo-2407,mmlu:4705,1
mistralai/open-mistral-nemo-2407,mmlu:4750,1
mistralai/open-mistral-nemo-2407,mmlu:4786,0
mistralai/open-mistral-nemo-2407,mmlu:4830,1
mistralai/open-mistral-nemo-2407,mmlu:4838,0
mistralai/open-mistral-nemo-2407,mmlu:4842,0
mistralai/open-mistral-nemo-2407,mmlu:4847,0
mistralai/open-mistral-nemo-2407,mmlu:4896,0
mistralai/open-mistral-nemo-2407,mmlu:4965,0
mistralai/open-mistral-nemo-2407,mmlu:4983,0
mistralai/open-mistral-nemo-2407,mmlu:5008,0
mistralai/open-mistral-nemo-2407,mmlu:5045,0
mistralai/open-mistral-nemo-2407,mmlu:5061,0
mistralai/open-mistral-nemo-2407,mmlu:5113,0
mistralai/open-mistral-nemo-2407,mmlu:5125,0
mistralai/open-mistral-nemo-2407,mmlu:5151,1
mistralai/open-mistral-nemo-2407,mmlu:5206,0
mistralai/open-mistral-nemo-2407,mmlu:5220,0
mistralai/open-mistral-nemo-2407,mmlu:5270,0
mistralai/open-mistral-nemo-2407,mmlu:5277,1
mistralai/open-mistral-nemo-2407,mmlu:5278,0
mistralai/open-mistral-nemo-2407,mmlu:5359,0
mistralai/open-mistral-nemo-2407,mmlu:5372,0
mistralai/open-mistral-nemo-2407,mmlu:5414,0
mistralai/open-mistral-nemo-2407,mmlu:5424,1
mistralai/open-mistral-nemo-2407,mmlu:5507,1
mistralai/open-mistral-nemo-2407,mmlu:5547,0
mistralai/open-mistral-nemo-2407,mmlu:5609,0
mistralai/open-mistral-nemo-2407,mmlu:5620,0
mistralai/open-mistral-nemo-2407,mmlu:5653,1
mistralai/open-mistral-nemo-2407,mmlu:5688,1
mistralai/open-mistral-nemo-2407,mmlu:5702,0
mistralai/open-mistral-nemo-2407,mmlu:5781,0
mistralai/open-mistral-nemo-2407,mmlu:5792,0
mistralai/open-mistral-nemo-2407,mmlu:5803,0
mistralai/open-mistral-nemo-2407,mmlu:5821,1
mistralai/open-mistral-nemo-2407,mmlu:5862,0
mistralai/open-mistral-nemo-2407,mmlu:5903,1
mistralai/open-mistral-nemo-2407,mmlu:5905,1
mistralai/open-mistral-nemo-2407,mmlu:5931,1
mistralai/open-mistral-nemo-2407,mmlu:5933,0
mistralai/open-mistral-nemo-2407,mmlu:5936,1
mistralai/open-mistral-nemo-2407,mmlu:5948,1
mistralai/open-mistral-nemo-2407,mmlu:6006,0
mistralai/open-mistral-nemo-2407,mmlu:6041,1
mistralai/open-mistral-nemo-2407,mmlu:6104,0
mistralai/open-mistral-nemo-2407,mmlu:6216,1
mistralai/open-mistral-nemo-2407,mmlu:6237,1
mistralai/open-mistral-nemo-2407,mmlu:6323,0
mistralai/open-mistral-nemo-2407,mmlu:6350,0
mistralai/open-mistral-nemo-2407,mmlu:6366,0
mistralai/open-mistral-nemo-2407,mmlu:6454,1
mistralai/open-mistral-nemo-2407,mmlu:6462,1
mistralai/open-mistral-nemo-2407,mmlu:6647,0
mistralai/open-mistral-nemo-2407,mmlu:6654,1
mistralai/open-mistral-nemo-2407,mmlu:6703,0
mistralai/open-mistral-nemo-2407,mmlu:6730,0
mistralai/open-mistral-nemo-2407,mmlu:6743,1
mistralai/open-mistral-nemo-2407,mmlu:6790,0
mistralai/open-mistral-nemo-2407,mmlu:6802,0
mistralai/open-mistral-nemo-2407,mmlu:6817,1
mistralai/open-mistral-nemo-2407,mmlu:6827,1
mistralai/open-mistral-nemo-2407,mmlu:6834,1
mistralai/open-mistral-nemo-2407,mmlu:6856,1
mistralai/open-mistral-nemo-2407,mmlu:6860,1
mistralai/open-mistral-nemo-2407,mmlu:6862,1
mistralai/open-mistral-nemo-2407,mmlu:6896,1
mistralai/open-mistral-nemo-2407,mmlu:6923,1
mistralai/open-mistral-nemo-2407,mmlu:6959,0
mistralai/open-mistral-nemo-2407,mmlu:7220,1
mistralai/open-mistral-nemo-2407,mmlu:7292,1
mistralai/open-mistral-nemo-2407,mmlu:7293,1
mistralai/open-mistral-nemo-2407,mmlu:7377,1
mistralai/open-mistral-nemo-2407,mmlu:7386,1
mistralai/open-mistral-nemo-2407,mmlu:7403,0
mistralai/open-mistral-nemo-2407,mmlu:7440,1
mistralai/open-mistral-nemo-2407,mmlu:7572,1
mistralai/open-mistral-nemo-2407,mmlu:7573,0
mistralai/open-mistral-nemo-2407,mmlu:7596,1
mistralai/open-mistral-nemo-2407,mmlu:7645,0
mistralai/open-mistral-nemo-2407,mmlu:7696,0
mistralai/open-mistral-nemo-2407,mmlu:7719,0
mistralai/open-mistral-nemo-2407,mmlu:7732,0
mistralai/open-mistral-nemo-2407,mmlu:7733,0
mistralai/open-mistral-nemo-2407,mmlu:7753,0
mistralai/open-mistral-nemo-2407,mmlu:7796,0
mistralai/open-mistral-nemo-2407,mmlu:7799,1
mistralai/open-mistral-nemo-2407,mmlu:7821,1
mistralai/open-mistral-nemo-2407,mmlu:7828,0
mistralai/open-mistral-nemo-2407,mmlu:7837,1
mistralai/open-mistral-nemo-2407,mmlu:7853,0
mistralai/open-mistral-nemo-2407,mmlu:7868,1
mistralai/open-mistral-nemo-2407,mmlu:7897,1
mistralai/open-mistral-nemo-2407,mmlu:7940,0
mistralai/open-mistral-nemo-2407,mmlu:7968,1
mistralai/open-mistral-nemo-2407,mmlu:7989,1
mistralai/open-mistral-nemo-2407,mmlu:8011,1
mistralai/open-mistral-nemo-2407,mmlu:8029,1
mistralai/open-mistral-nemo-2407,mmlu:8129,0
mistralai/open-mistral-nemo-2407,mmlu:8153,1
mistralai/open-mistral-nemo-2407,mmlu:8287,1
mistralai/open-mistral-nemo-2407,mmlu:8288,1
mistralai/open-mistral-nemo-2407,mmlu:8297,1
mistralai/open-mistral-nemo-2407,mmlu:8390,1
mistralai/open-mistral-nemo-2407,mmlu:8430,0
mistralai/open-mistral-nemo-2407,mmlu:8451,1
mistralai/open-mistral-nemo-2407,mmlu:8456,0
mistralai/open-mistral-nemo-2407,mmlu:8500,1
mistralai/open-mistral-nemo-2407,mmlu:8511,1
mistralai/open-mistral-nemo-2407,mmlu:8514,1
mistralai/open-mistral-nemo-2407,mmlu:8515,1
mistralai/open-mistral-nemo-2407,mmlu:8532,0
mistralai/open-mistral-nemo-2407,mmlu:8545,1
mistralai/open-mistral-nemo-2407,mmlu:8581,1
mistralai/open-mistral-nemo-2407,mmlu:8631,1
mistralai/open-mistral-nemo-2407,mmlu:8651,1
mistralai/open-mistral-nemo-2407,mmlu:8753,1
mistralai/open-mistral-nemo-2407,mmlu:8771,0
mistralai/open-mistral-nemo-2407,mmlu:8791,1
mistralai/open-mistral-nemo-2407,mmlu:8805,1
mistralai/open-mistral-nemo-2407,mmlu:8828,0
mistralai/open-mistral-nemo-2407,mmlu:8889,0
mistralai/open-mistral-nemo-2407,mmlu:8890,1
mistralai/open-mistral-nemo-2407,mmlu:8908,0
mistralai/open-mistral-nemo-2407,mmlu:8965,1
mistralai/open-mistral-nemo-2407,mmlu:8970,1
mistralai/open-mistral-nemo-2407,mmlu:8978,1
mistralai/open-mistral-nemo-2407,mmlu:8992,1
mistralai/open-mistral-nemo-2407,mmlu:9019,1
mistralai/open-mistral-nemo-2407,mmlu:9053,1
mistralai/open-mistral-nemo-2407,mmlu:9090,1
